"batsman","bowler","P0","P1","P2","P3","P4","P6","p_not_out"
"NV Ojha","Sandeep Sharma",0,0,0.142857142857143,0.285714285714286,0.285714285714286,0.285714285714286,NA
"NV Ojha","SB Jakati",0.227272727272727,0.454545454545455,0,0,0.0454545454545455,0.272727272727273,0.954545454545455
"NV Ojha","SE Bond",0.5,0.5,0,0,0,0,NA
"NV Ojha","Shakib Al Hasan",0.454545454545455,0.272727272727273,0,0,0.0909090909090909,0.181818181818182,0.909090909090909
"NV Ojha","Shivam Sharma",0.3,0.3,0.1,0,0,0.3,NA
"NV Ojha","SJ Srivastava",0.466666666666667,0.2,0,0,0.133333333333333,0.2,0.933333333333333
"NV Ojha","SK Raina",0.333333333333333,0.533333333333333,0,0,0.0666666666666667,0.0666666666666667,0.933333333333333
"NV Ojha","SK Warne",1,0,0,0,0,0,0.5
"NV Ojha","SL Malinga",0.368421052631579,0.421052631578947,0.105263157894737,0,0.105263157894737,0,NA
"NV Ojha","SP Narine",0.653846153846154,0.230769230769231,0.0576923076923077,0,0.0384615384615385,0.0192307692307692,0.961538461538462
"NV Ojha","SR Watson",0.5,0.5,0,0,0,0,NA
"NV Ojha","SS Mundhe",0.833333333333333,0,0,0,0.166666666666667,0,0.833333333333333
"NV Ojha","ST Jayasuriya",0.5,0.5,0,0,0,0,0.5
"NV Ojha","STR Binny",0.25,0.75,0,0,0,0,NA
"NV Ojha","T Thushara",0.714285714285714,0.142857142857143,0,0,0.142857142857143,0,0.857142857142857
"NV Ojha","TA Boult",0.363636363636364,0.363636363636364,0.181818181818182,0,0,0.0909090909090909,0.909090909090909
"NV Ojha","TG Southee",0.5,0.25,0.25,0,0,0,NA
"NV Ojha","TP Sudhindra",0.545454545454545,0.181818181818182,0.0909090909090909,0,0.0909090909090909,0.0909090909090909,NA
"NV Ojha","UT Yadav",0.6,0.2,0,0,0.1,0.1,0.9
"NV Ojha","V Pratap Singh",0.75,0.25,0,0,0,0,0.75
"NV Ojha","VR Aaron",0.583333333333333,0.25,0,0,0,0.166666666666667,0.833333333333333
"NV Ojha","WPUJC Vaas",0.25,0.5,0,0,0.25,0,NA
"NV Ojha","YA Abdulla",0.428571428571429,0.285714285714286,0,0,0.142857142857143,0.142857142857143,NA
"NV Ojha","YS Chahal",0.571428571428571,0.285714285714286,0,0,0,0.142857142857143,0.857142857142857
"NV Ojha","Yuvraj Singh",0.333333333333333,0.5,0.0833333333333333,0,0.0833333333333333,0,0.916666666666667
"NV Ojha","Z Khan",0.606060606060606,0.181818181818182,0.0909090909090909,0,0.0606060606060606,0.0606060606060606,0.939393939393939
"OA Shah","A Ashish Reddy",0.4,0.6,0,0,0,0,NA
"OA Shah","A Mishra",0.555555555555556,0.444444444444444,0,0,0,0,0.888888888888889
"OA Shah","A Symonds",0.230769230769231,0.615384615384615,0.0769230769230769,0,0,0.0769230769230769,NA
"OA Shah","Ankit Sharma",0.285714285714286,0.285714285714286,0.285714285714286,0,0.142857142857143,0,NA
"OA Shah","B Lee",0.166666666666667,0.333333333333333,0.166666666666667,0,0.166666666666667,0.166666666666667,NA
"OA Shah","BA Bhatt",0,0.666666666666667,0,0,0,0.333333333333333,NA
"OA Shah","Bipul Sharma",0.6,0.2,0,0,0,0.2,NA
"OA Shah","CH Gayle",0.166666666666667,0.166666666666667,0.166666666666667,0,0.166666666666667,0.333333333333333,NA
"OA Shah","DE Bollinger",0.333333333333333,0.333333333333333,0,0,0.222222222222222,0.111111111111111,NA
"OA Shah","DJ Bravo",0.153846153846154,0.615384615384615,0.153846153846154,0,0.0769230769230769,0,NA
"OA Shah","DL Vettori",0.333333333333333,0.5,0,0,0.166666666666667,0,NA
"OA Shah","DS Kulkarni",0,1,0,0,0,0,NA
"OA Shah","DW Steyn",0.428571428571429,0.285714285714286,0.285714285714286,0,0,0,NA
"OA Shah","Harbhajan Singh",0.214285714285714,0.428571428571429,0.142857142857143,0,0.142857142857143,0.0714285714285714,NA
"OA Shah","HV Patel",0.625,0.25,0,0,0,0.125,NA
"OA Shah","Iqbal Abdulla",0.333333333333333,0.333333333333333,0,0.333333333333333,0,0,NA
"OA Shah","Jaskaran Singh",0.333333333333333,0.333333333333333,0.166666666666667,0,0,0.166666666666667,NA
"OA Shah","JEC Franklin",0.416666666666667,0.333333333333333,0,0.0833333333333333,0.0833333333333333,0.0833333333333333,NA
"OA Shah","JH Kallis",0.5,0.166666666666667,0.166666666666667,0,0.166666666666667,0,0.833333333333333
"OA Shah","JP Duminy",0.25,0.5,0.25,0,0,0,NA
"OA Shah","JP Faulkner",0,1,0,0,0,0,NA
"OA Shah","KA Pollard",0.375,0.333333333333333,0.0416666666666667,0,0.125,0.125,NA
"OA Shah","KMDN Kulasekara",0.666666666666667,0.333333333333333,0,0,0,0,0.833333333333333
"OA Shah","KP Appanna",0.714285714285714,0.285714285714286,0,0,0,0,0.857142857142857
"OA Shah","L Balaji",0.8,0.2,0,0,0,0,0.8
"OA Shah","M Kartik",0.666666666666667,0.333333333333333,0,0,0,0,NA
"OA Shah","M Muralitharan",0,0.75,0,0,0.25,0,NA
"OA Shah","MJ Clarke",0.333333333333333,0.666666666666667,0,0,0,0,NA
"OA Shah","MM Patel",0.333333333333333,0.5,0,0,0,0.166666666666667,NA
"OA Shah","MS Gony",0.454545454545455,0.454545454545455,0,0,0.0909090909090909,0,NA
"OA Shah","P Kumar",0.444444444444444,0.222222222222222,0.111111111111111,0,0.222222222222222,0,NA
"OA Shah","P Negi",1,0,0,0,0,0,NA
"OA Shah","PP Ojha",0.434782608695652,0.391304347826087,0.0869565217391304,0,0.0434782608695652,0.0434782608695652,NA
"OA Shah","R Ashwin",0.6,0.2,0.1,0,0.1,0,NA
"OA Shah","R Bhatia",0.277777777777778,0.611111111111111,0,0,0.111111111111111,0,NA
"OA Shah","R McLaren",0.25,0.5,0.25,0,0,0,NA
"OA Shah","R Vinay Kumar",0.25,0.25,0,0,0.125,0.375,NA
"OA Shah","RA Jadeja",0.5,0.25,0.0833333333333333,0,0.0833333333333333,0.0833333333333333,NA
"OA Shah","RJ Harris",0.25,0.25,0.25,0,0.25,0,NA
"OA Shah","RP Singh",0.333333333333333,0.666666666666667,0,0,0,0,NA
"OA Shah","SB Jakati",0.4,0.4,0,0,0,0.2,NA
"OA Shah","Shakib Al Hasan",0.142857142857143,0.571428571428571,0.142857142857143,0,0.142857142857143,0,NA
"OA Shah","SJ Srivastava",0,1,0,0,0,0,NA
"OA Shah","SK Trivedi",0.333333333333333,0.333333333333333,0,0,0,0.333333333333333,NA
"OA Shah","SL Malinga",0.133333333333333,0.6,0.2,0,0.0666666666666667,0,0.933333333333333
"OA Shah","SMSM Senanayake",0,1,0,0,0,0,NA
"OA Shah","SP Narine",0.294117647058824,0.588235294117647,0.0588235294117647,0,0.0588235294117647,0,0.941176470588235
"OA Shah","SPD Smith",0,1,0,0,0,0,NA
"OA Shah","SW Tait",0.571428571428571,0.428571428571429,0,0,0,0,NA
"OA Shah","TL Suman",0.25,0.25,0.25,0,0.25,0,NA
"OA Shah","UT Yadav",0.333333333333333,0.666666666666667,0,0,0,0,0.666666666666667
"OA Shah","V Kohli",0.5,0.5,0,0,0,0,NA
"OA Shah","V Pratap Singh",0.166666666666667,0.5,0.166666666666667,0,0.166666666666667,0,NA
"OA Shah","WPUJC Vaas",0.25,0.25,0,0,0.25,0.25,NA
"OA Shah","YK Pathan",0.636363636363636,0.272727272727273,0,0,0.0909090909090909,0,NA
"OA Shah","Z Khan",0.625,0.125,0,0,0.25,0,0.75
"P Awana","CH Morris",0,1,0,0,0,0,NA
"P Awana","DJG Sammy",1,0,0,0,0,0,0
"P Awana","DP Nannes",1,0,0,0,0,0,NA
"P Awana","JP Faulkner",1,0,0,0,0,0,0
"P Awana","M Morkel",0.5,0.5,0,0,0,0,NA
"P Awana","MG Johnson",1,0,0,0,0,0,NA
"P Awana","SL Malinga",1,0,0,0,0,0,NA
"P Awana","VR Aaron",0,1,0,0,0,0,NA
"P Dogra","A Kumble",0.333333333333333,0.666666666666667,0,0,0,0,NA
"P Dogra","A Mishra",0.55,0.35,0.05,0,0,0.05,NA
"P Dogra","AB McDonald",0.5,0.5,0,0,0,0,NA
"P Dogra","AG Murtaza",0.2,0.6,0.2,0,0,0,NA
"P Dogra","B Lee",0,1,0,0,0,0,NA
"P Dogra","DW Steyn",1,0,0,0,0,0,0
"P Dogra","I Sharma",1,0,0,0,0,0,0
"P Dogra","IK Pathan",0,1,0,0,0,0,NA
"P Dogra","JA Morkel",0,1,0,0,0,0,NA
"P Dogra","JD Unadkat",0.2,0.6,0.2,0,0,0,NA
"P Dogra","LR Shukla",0,0.666666666666667,0,0.333333333333333,0,0,NA
"P Dogra","M Kartik",0.5,0.5,0,0,0,0,0.5
"P Dogra","MF Maharoof",0.666666666666667,0.333333333333333,0,0,0,0,NA
"P Dogra","NLTC Perera",0.5,0.25,0.25,0,0,0,NA
"P Dogra","P Kumar",1,0,0,0,0,0,0
"P Dogra","PD Collingwood",0,0.75,0.25,0,0,0,NA
"P Dogra","PJ Sangwan",0.5,0.25,0.125,0,0.125,0,NA
"P Dogra","R Bhatia",0.571428571428571,0.428571428571429,0,0,0,0,0.928571428571429
"P Dogra","R McLaren",0,1,0,0,0,0,NA
"P Dogra","R Sathish",0.142857142857143,0.285714285714286,0,0,0.285714285714286,0.285714285714286,NA
"P Dogra","R Vinay Kumar",0.666666666666667,0.222222222222222,0.111111111111111,0,0,0,NA
"P Dogra","S Ladda",0.5625,0.1875,0.125,0,0,0.125,0.9375
"P Dogra","SE Bond",1,0,0,0,0,0,NA
"P Dogra","Shakib Al Hasan",0,1,0,0,0,0,NA
"P Dogra","SL Malinga",0.333333333333333,0.5,0.166666666666667,0,0,0,NA
"P Dogra","SP Narine",1,0,0,0,0,0,0
"P Dogra","ST Jayasuriya",0,1,0,0,0,0,NA
"P Dogra","T Thushara",0.5,0,0,0,0.5,0,NA
"P Dogra","UT Yadav",0,1,0,0,0,0,NA
"P Dogra","Z Khan",0.444444444444444,0.555555555555556,0,0,0,0,NA
"P Kumar","A Mishra",1,0,0,0,0,0,0.5
"P Kumar","A Mithun",0.571428571428571,0,0,0,0.285714285714286,0.142857142857143,NA
"P Kumar","A Nehra",0,1,0,0,0,0,NA
"P Kumar","A Singh",0.2,0.4,0.2,0,0,0.2,NA
"P Kumar","AB Agarkar",0.5,0,0,0,0.5,0,NA
"P Kumar","AC Thomas",0.5,0.5,0,0,0,0,NA
"P Kumar","AD Russell",1,0,0,0,0,0,0.75
"P Kumar","B Kumar",0.142857142857143,0.714285714285714,0,0,0.142857142857143,0,0.857142857142857
"P Kumar","B Lee",0.5,0,0.5,0,0,0,NA
"P Kumar","BCJ Cutting",0,1,0,0,0,0,NA
"P Kumar","CH Morris",0.5,0.5,0,0,0,0,NA
"P Kumar","CJ Jordan",0.666666666666667,0.333333333333333,0,0,0,0,0.333333333333333
"P Kumar","CK Langeveldt",0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,NA
"P Kumar","CRD Fernando",0.75,0.25,0,0,0,0,NA
"P Kumar","DJ Bravo",0.5,0.5,0,0,0,0,NA
"P Kumar","DP Nannes",0,1,0,0,0,0,NA
"P Kumar","DR Smith",0.5,0.5,0,0,0,0,NA
"P Kumar","DS Kulkarni",0.545454545454545,0.0909090909090909,0.181818181818182,0,0.0909090909090909,0.0909090909090909,0.909090909090909
"P Kumar","DW Steyn",0.888888888888889,0.111111111111111,0,0,0,0,0.888888888888889
"P Kumar","FH Edwards",0.5,0,0,0,0,0.5,NA
"P Kumar","GB Hogg",0.333333333333333,0.5,0,0,0.166666666666667,0,NA
"P Kumar","GD McGrath",0.666666666666667,0.111111111111111,0.111111111111111,0,0.111111111111111,0,0.777777777777778
"P Kumar","Harbhajan Singh",0.5,0.5,0,0,0,0,0.5
"P Kumar","Harmeet Singh",0,1,0,0,0,0,NA
"P Kumar","I Sharma",0.8,0,0,0,0.2,0,NA
"P Kumar","IK Pathan",0.75,0.25,0,0,0,0,0.75
"P Kumar","J Botha",0.333333333333333,0.666666666666667,0,0,0,0,NA
"P Kumar","JA Morkel",0.285714285714286,0.571428571428571,0.142857142857143,0,0,0,0.857142857142857
"P Kumar","JDP Oram",0,1,0,0,0,0,NA
"P Kumar","JH Kallis",0.5,0.5,0,0,0,0,0.5
"P Kumar","JP Faulkner",0.5,0,0,0,0.5,0,NA
"P Kumar","JR Hopes",0,1,0,0,0,0,NA
"P Kumar","KA Pollard",0,1,0,0,0,0,NA
"P Kumar","KK Cooper",0.428571428571429,0.285714285714286,0,0,0,0.285714285714286,NA
"P Kumar","KMDN Kulasekara",0.25,0.25,0.5,0,0,0,NA
"P Kumar","L Balaji",0,0.375,0.25,0,0.125,0.25,NA
"P Kumar","LR Shukla",0.333333333333333,0.333333333333333,0,0,0,0.333333333333333,NA
"P Kumar","M Kartik",1,0,0,0,0,0,NA
"P Kumar","M Morkel",1,0,0,0,0,0,NA
"P Kumar","M Ntini",0,0.666666666666667,0,0,0.333333333333333,0,NA
"P Kumar","MF Maharoof",0,1,0,0,0,0,NA
"P Kumar","MG Johnson",0.333333333333333,0.333333333333333,0,0,0.333333333333333,0,NA
"P Kumar","MJ McClenaghan",0.666666666666667,0.333333333333333,0,0,0,0,0.666666666666667
"P Kumar","MM Patel",0.666666666666667,0.333333333333333,0,0,0,0,0.833333333333333
"P Kumar","MM Sharma",0.5,0.25,0.125,0,0.125,0,0.75
"P Kumar","MN Samuels",0.5,0.5,0,0,0,0,NA
"P Kumar","MP Stoinis",0,0.666666666666667,0,0,0.333333333333333,0,NA
"P Kumar","MR Marsh",0,1,0,0,0,0,NA
"P Kumar","MS Gony",0.75,0.25,0,0,0,0,0.75
"P Kumar","Mustafizur Rahman",0.5,0.5,0,0,0,0,NA
"P Kumar","NLTC Perera",0.4,0.6,0,0,0,0,NA
"P Kumar","NM Coulter-Nile",0,1,0,0,0,0,NA
"P Kumar","PP Chawla",1,0,0,0,0,0,0.5
"P Kumar","PP Ojha",0.5,0.5,0,0,0,0,0.5
"P Kumar","R Vinay Kumar",1,0,0,0,0,0,NA
"P Kumar","RP Singh",0.2,0.4,0,0,0.4,0,NA
"P Kumar","S Aravind",0,1,0,0,0,0,NA
"P Kumar","S Kaul",0,1,0,0,0,0,NA
"P Kumar","S Sreesanth",1,0,0,0,0,0,0.5
"P Kumar","Sandeep Sharma",0.5,0.5,0,0,0,0,NA
"P Kumar","SB Styris",0.666666666666667,0,0,0,0,0.333333333333333,NA
"P Kumar","SB Wagh",0.333333333333333,0.666666666666667,0,0,0,0,NA
"P Kumar","SC Ganguly",0.8,0.1,0,0,0,0.1,NA
"P Kumar","SK Trivedi",0.714285714285714,0.142857142857143,0,0,0.142857142857143,0,NA
"P Kumar","SK Warne",0.578947368421053,0.157894736842105,0.0526315789473684,0,0.0526315789473684,0.157894736842105,0.947368421052632
"P Kumar","SL Malinga",0.538461538461538,0.230769230769231,0.153846153846154,0,0,0.0769230769230769,0.769230769230769
"P Kumar","Sohail Tanvir",0.8,0.2,0,0,0,0,NA
"P Kumar","SP Narine",1,0,0,0,0,0,0
"P Kumar","SR Watson",0.666666666666667,0.222222222222222,0,0,0.111111111111111,0,NA
"P Kumar","SW Tait",0.5,0.5,0,0,0,0,NA
"P Kumar","T Henderson",0.5,0.5,0,0,0,0,NA
"P Kumar","UT Yadav",0.416666666666667,0.166666666666667,0.333333333333333,0,0.0833333333333333,0,0.916666666666667
"P Kumar","VRV Singh",0.166666666666667,0.5,0.333333333333333,0,0,0,NA
"P Kumar","WD Parnell",0.6,0.4,0,0,0,0,0.8
"P Kumar","YA Abdulla",0.125,0.25,0.375,0,0.125,0.125,NA
"P Kumar","YK Pathan",0.25,0.5,0,0,0,0.25,NA
"P Kumar","YS Chahal",0.666666666666667,0.333333333333333,0,0,0,0,NA
"P Negi","A Ashish Reddy",0,0.5,0,0,0.25,0.25,NA
"P Negi","AB Dinda",0.333333333333333,0.166666666666667,0.166666666666667,0,0.166666666666667,0.166666666666667,NA
"P Negi","AD Russell",0,0.333333333333333,0.333333333333333,0,0.333333333333333,0,NA
"P Negi","AJ Tye",0.5,0.5,0,0,0,0,NA
"P Negi","Ankit Soni",0.5,0.166666666666667,0,0,0,0.333333333333333,0.833333333333333
"P Negi","AR Patel",0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0.666666666666667
"P Negi","B Kumar",1,0,0,0,0,0,0
"P Negi","BA Stokes",1,0,0,0,0,0,NA
"P Negi","C de Grandhomme",0.666666666666667,0,0.333333333333333,0,0,0,0.666666666666667
"P Negi","C Munro",0.8,0,0,0,0,0.2,NA
"P Negi","CH Gayle",0.5,0.5,0,0,0,0,0.833333333333333
"P Negi","CH Morris",0.571428571428571,0.285714285714286,0,0,0,0.142857142857143,0.714285714285714
"P Negi","CJ Anderson",0.333333333333333,0.166666666666667,0,0,0.5,0,NA
"P Negi","CJ Jordan",0.75,0.25,0,0,0,0,NA
"P Negi","CR Woakes",0,1,0,0,0,0,NA
"P Negi","D Wiese",0.5,0.25,0,0,0.25,0,NA
"P Negi","DJ Bravo",0,1,0,0,0,0,NA
"P Negi","DT Christian",0.4,0.6,0,0,0,0,NA
"P Negi","GB Hogg",0.625,0.25,0,0,0,0.125,0.75
"P Negi","GJ Maxwell",0.125,0.875,0,0,0,0,NA
"P Negi","GS Sandhu",0.25,0.75,0,0,0,0,NA
"P Negi","HV Patel",0.2,0.2,0.4,0,0,0.2,NA
"P Negi","Imran Tahir",1,0,0,0,0,0,0
"P Negi","Iqbal Abdulla",0,1,0,0,0,0,NA
"P Negi","JH Kallis",0.25,0.5,0,0,0.25,0,NA
"P Negi","JJ Bumrah",0.25,0.45,0.2,0,0.05,0.05,NA
"P Negi","JP Faulkner",0.25,0.5,0,0,0.25,0,NA
"P Negi","JW Hastings",1,0,0,0,0,0,NA
"P Negi","KH Pandya",0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,NA
"P Negi","LH Ferguson",1,0,0,0,0,0,NA
"P Negi","M de Lange",0.333333333333333,0.111111111111111,0.111111111111111,0.111111111111111,0.333333333333333,0,NA
"P Negi","M Kartik",0.5,0.25,0,0,0.25,0,NA
"P Negi","MA Starc",0.5,0.5,0,0,0,0,0.75
"P Negi","MC Henriques",1,0,0,0,0,0,NA
"P Negi","MJ McClenaghan",0.478260869565217,0.217391304347826,0.217391304347826,0,0.0434782608695652,0.0434782608695652,0.956521739130435
"P Negi","MM Sharma",0.25,0.75,0,0,0,0,NA
"P Negi","P Kumar",0.166666666666667,0.833333333333333,0,0,0,0,NA
"P Negi","P Parameswaran",0.5,0.5,0,0,0,0,NA
"P Negi","P Sahu",0,0,0,0,0,1,NA
"P Negi","PJ Cummins",0.333333333333333,0.222222222222222,0.111111111111111,0,0.333333333333333,0,NA
"P Negi","R Ashwin",0.2,0.8,0,0,0,0,NA
"P Negi","R Vinay Kumar",0.2,0.5,0.1,0,0.2,0,0.9
"P Negi","RA Jadeja",0.2,0.2,0.2,0,0.4,0,NA
"P Negi","S Aravind",0.333333333333333,0.666666666666667,0,0,0,0,NA
"P Negi","SB Jakati",0.5,0.25,0,0,0,0.25,NA
"P Negi","SC Ganguly",0.5,0.25,0.25,0,0,0,NA
"P Negi","Shakib Al Hasan",0,0.666666666666667,0,0,0.333333333333333,0,NA
"P Negi","SL Malinga",0.5,0.357142857142857,0,0,0,0.142857142857143,0.928571428571429
"P Negi","SM Boland",0,1,0,0,0,0,NA
"P Negi","SN Thakur",0.333333333333333,0,0.333333333333333,0,0,0.333333333333333,0.666666666666667
"P Negi","SP Narine",0.666666666666667,0.333333333333333,0,0,0,0,0.666666666666667
"P Negi","SR Watson",0,1,0,0,0,0,NA
"P Negi","UT Yadav",0.555555555555556,0.222222222222222,0.111111111111111,0,0.111111111111111,0,0.888888888888889
"P Negi","VR Aaron",0.636363636363636,0.181818181818182,0,0,0.181818181818182,0,NA
"P Negi","Washington Sundar",0.333333333333333,0.666666666666667,0,0,0,0,NA
"P Negi","YS Chahal",0,0.5,0,0,0,0.5,NA
"P Negi","Z Khan",0.75,0,0.25,0,0,0,NA
"P Parameswaran","A Ashish Reddy",1,0,0,0,0,0,NA
"P Parameswaran","A Mithun",0,1,0,0,0,0,NA
"P Sahu","CH Morris",0.333333333333333,0.666666666666667,0,0,0,0,NA
"P Sahu","CR Brathwaite",0.2,0.2,0.4,0,0,0.2,NA
"P Sahu","UT Yadav",0,1,0,0,0,0,NA
"P Sahu","Z Khan",0.5,0.25,0,0,0.25,0,NA
"PA Patel","A Choudhary",1,0,0,0,0,0,0
"PA Patel","A Kumble",0.333333333333333,0.666666666666667,0,0,0,0,0.888888888888889
"PA Patel","A Mishra",0.4,0.4,0.2,0,0,0,0.8
"PA Patel","A Mithun",0.25,0.5,0,0,0.25,0,NA
"PA Patel","A Nehra",0.405405405405405,0.216216216216216,0.027027027027027,0,0.351351351351351,0,0.945945945945946
"PA Patel","A Zampa",0,1,0,0,0,0,NA
"PA Patel","AB Agarkar",0.344827586206897,0.448275862068966,0.0344827586206897,0,0.172413793103448,0,0.96551724137931
"PA Patel","AB Dinda",0.618181818181818,0.145454545454545,0.0545454545454545,0,0.181818181818182,0,0.963636363636364
"PA Patel","AC Thomas",0.5,0.2,0,0,0.3,0,NA
"PA Patel","AD Mascarenhas",0.8,0,0,0.2,0,0,NA
"PA Patel","AD Mathews",0.625,0,0,0,0.25,0.125,0.75
"PA Patel","AD Russell",0.428571428571429,0.285714285714286,0,0,0.285714285714286,0,NA
"PA Patel","AJ Tye",0.4,0.2,0.2,0,0.2,0,NA
"PA Patel","AM Salvi",0,1,0,0,0,0,NA
"PA Patel","AN Ahmed",0.5,0.25,0,0,0.25,0,NA
"PA Patel","Ankit Soni",0.444444444444444,0.444444444444444,0.111111111111111,0,0,0,NA
"PA Patel","Anureet Singh",0.625,0.125,0,0,0.25,0,NA
"PA Patel","AR Patel",0.222222222222222,0.666666666666667,0.0555555555555556,0,0.0555555555555556,0,NA
"PA Patel","Azhar Mahmood",0.333333333333333,0.666666666666667,0,0,0,0,0.666666666666667
"PA Patel","B Kumar",0.627118644067797,0.203389830508475,0.0338983050847458,0,0.11864406779661,0.0169491525423729,0.915254237288136
"PA Patel","B Lee",0.461538461538462,0.384615384615385,0,0,0.153846153846154,0,0.923076923076923
"PA Patel","BA Stokes",0,1,0,0,0,0,NA
"PA Patel","Basil Thampi",0,0.5,0,0,0.5,0,NA
"PA Patel","BB Sran",0.727272727272727,0.0909090909090909,0,0,0.181818181818182,0,0.909090909090909
"PA Patel","BCJ Cutting",0,1,0,0,0,0,NA
"PA Patel","BJ Hodge",0.5,0.3,0.1,0,0.1,0,NA
"PA Patel","BMAJ Mendis",0.75,0.25,0,0,0,0,0.75
"PA Patel","BW Hilfenhaus",0.666666666666667,0.333333333333333,0,0,0,0,NA
"PA Patel","CH Gayle",0.5,0.5,0,0,0,0,NA
"PA Patel","CH Morris",0.571428571428571,0.142857142857143,0,0.142857142857143,0.142857142857143,0,NA
"PA Patel","CR Woakes",0.75,0.25,0,0,0,0,NA
"PA Patel","D Salunkhe",0.2,0.2,0.2,0,0.4,0,NA
"PA Patel","D Wiese",1,0,0,0,0,0,0.666666666666667
"PA Patel","DE Bollinger",0.545454545454545,0.272727272727273,0.0909090909090909,0,0.0909090909090909,0,0.909090909090909
"PA Patel","DJ Bravo",0.142857142857143,0.571428571428571,0.285714285714286,0,0,0,0.857142857142857
"PA Patel","DJ Hooda",0.25,0.75,0,0,0,0,0.75
"PA Patel","DJ Hussey",0.428571428571429,0.285714285714286,0.142857142857143,0,0.142857142857143,0,NA
"PA Patel","DJ Muthuswami",0.666666666666667,0.166666666666667,0,0.166666666666667,0,0,NA
"PA Patel","DL Vettori",0.25,0.5,0,0,0.25,0,NA
"PA Patel","DP Nannes",0.636363636363636,0.363636363636364,0,0,0,0,NA
"PA Patel","DP Vijaykumar",0.75,0.125,0,0,0.125,0,0.875
"PA Patel","DS Kulkarni",0.526315789473684,0.210526315789474,0,0,0.210526315789474,0.0526315789473684,0.894736842105263
"PA Patel","DT Christian",0.285714285714286,0.714285714285714,0,0,0,0,NA
"PA Patel","DW Steyn",0.531914893617021,0.234042553191489,0.0638297872340425,0,0.148936170212766,0.0212765957446809,0.978723404255319
"PA Patel","FH Edwards",1,0,0,0,0,0,0.5
"PA Patel","GB Hogg",0.75,0.125,0,0,0.125,0,NA
"PA Patel","GD McGrath",0.666666666666667,0.333333333333333,0,0,0,0,NA
"PA Patel","GJ Maxwell",0.25,0.5,0.125,0,0,0.125,NA
"PA Patel","Harbhajan Singh",0.6,0.24,0.12,0,0.04,0,0.96
"PA Patel","Harmeet Singh",0.111111111111111,0.555555555555556,0,0,0.222222222222222,0.111111111111111,NA
"PA Patel","HV Patel",0.333333333333333,0.333333333333333,0.166666666666667,0,0.166666666666667,0,NA
"PA Patel","I Sharma",0.44,0.28,0.04,0,0.2,0.04,0.96
"PA Patel","IK Pathan",0.452830188679245,0.283018867924528,0.0188679245283019,0,0.188679245283019,0.0566037735849057,0.981132075471698
"PA Patel","Imran Tahir",0.333333333333333,0.111111111111111,0.222222222222222,0,0.333333333333333,0,0.888888888888889
"PA Patel","Iqbal Abdulla",0.25,0.583333333333333,0,0,0.166666666666667,0,0.916666666666667
"PA Patel","J Botha",0.476190476190476,0.333333333333333,0.0952380952380952,0.0476190476190476,0.0476190476190476,0,NA
"PA Patel","J Theron",0.4,0.4,0,0,0.2,0,NA
"PA Patel","JA Morkel",0.5,0.25,0,0,0.25,0,0.75
"PA Patel","JD Unadkat",0.392857142857143,0.5,0,0,0.0714285714285714,0.0357142857142857,0.928571428571429
"PA Patel","JDP Oram",0,0.2,0.4,0,0.4,0,NA
"PA Patel","JH Kallis",0.555555555555556,0.277777777777778,0,0,0.166666666666667,0,0.944444444444444
"PA Patel","JJ Bumrah",0.333333333333333,0.444444444444444,0,0,0.222222222222222,0,NA
"PA Patel","JO Holder",0.444444444444444,0,0.111111111111111,0,0.333333333333333,0.111111111111111,NA
"PA Patel","JP Duminy",0.588235294117647,0.294117647058824,0,0,0.117647058823529,0,NA
"PA Patel","JP Faulkner",0.461538461538462,0.230769230769231,0.153846153846154,0,0.153846153846154,0,0.846153846153846
"PA Patel","JR Hopes",0.375,0.375,0,0,0.25,0,NA
"PA Patel","JW Hastings",0.428571428571429,0.285714285714286,0.142857142857143,0,0.142857142857143,0,NA
"PA Patel","K Rabada",0.555555555555556,0.444444444444444,0,0,0,0,0.888888888888889
"PA Patel","Karanveer Singh",0.25,0.5,0.25,0,0,0,0.875
"PA Patel","KP Pietersen",0.333333333333333,0.666666666666667,0,0,0,0,0.666666666666667
"PA Patel","Kuldeep Yadav",0.5,0.333333333333333,0,0,0,0.166666666666667,0.833333333333333
"PA Patel","KV Sharma",0.285714285714286,0.428571428571429,0,0,0.285714285714286,0,NA
"PA Patel","KW Richardson",1,0,0,0,0,0,0
"PA Patel","L Balaji",0.421052631578947,0.263157894736842,0.157894736842105,0,0.105263157894737,0.0526315789473684,NA
"PA Patel","LH Ferguson",0.571428571428571,0.285714285714286,0,0,0,0.142857142857143,NA
"PA Patel","M Kartik",0.4,0.4,0,0,0.2,0,NA
"PA Patel","M Morkel",0.357142857142857,0.428571428571429,0.0714285714285714,0,0.142857142857143,0,NA
"PA Patel","M Muralitharan",0.3,0.4,0.2,0,0.1,0,0.9
"PA Patel","M Vijay",0.333333333333333,0.333333333333333,0,0,0.333333333333333,0,NA
"PA Patel","MA Starc",0.333333333333333,0.222222222222222,0.111111111111111,0,0.333333333333333,0,NA
"PA Patel","MC Henriques",0.4,0.4,0,0,0.2,0,0.9
